ts_epoch,ts_iso,cpu_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,temp_c,throttled,mem_used_mb,mem_avail_mb,swap_used_mb,disk_read_kbs,disk_write_kbs,proc_pid,proc_cpu_pct,proc_rss_mb,power_w,w_0V8_AON,w_0V8_SW,w_1V1_SYS,w_1V8_SYS,w_3V3_ADC,w_3V3_DAC,w_3V3_SYS,w_3V7_WL_SW,w_BATT,w_DDR_VDD2,w_DDR_VDDQ,w_EXT5V,w_HDMI,w_VDD_CORE
1789917224.46,2026-09-20T23:13:44,74.6,4.8,96.3,97.2,98.1,2400,2400,2400,2400,63.9,0x0,2171,5891,286,0.0,0.0,130895,289.1,3734.6,7.265,0.0027,0.3551,0.1964,0.2475,0,0,0.1851,0,0,0.2973,0.0465,0,0.116,5.8188
1789917225.513,2026-09-20T23:13:45,71.7,6.6,92.4,94.3,95.2,2400,2400,2400,2400,64.5,0x0,2170,5893,286,0.0,0.0,130895,274.2,3735.1,8.594,0.0027,0.288,0.1951,0.2453,0.0004,0,0.1909,0,0,0.0217,0,0,0.1126,7.5375
1789917226.536,2026-09-20T23:13:46,72.8,96.1,96.1,96.1,2.0,2400,2400,2400,2400,66.7,0x0,2171,5892,286,0.0,0.0,130895,285.5,3735.1,4.887,0.0027,0.2751,0.1945,0.2334,0.0008,0,0.2101,0.007,0,0.0097,0.0009,0,0.1108,3.8418
1789917227.555,2026-09-20T23:13:47,72.2,96.0,96.0,97.0,0.0,2400,2400,2400,2400,67.8,0x0,2171,5891,286,0.0,0.0,130895,292.6,3735.1,8.429,0.0028,0.3149,0.2096,0.2411,0.0002,0,0.1682,0.0104,0,0.0991,0.0056,0,0.1154,7.2616
1789917228.584,2026-09-20T23:13:48,72.8,94.2,95.1,99.0,2.9,2400,2400,2400,2400,67.8,0x0,2168,5895,286,0.0,0.0,130895,286.6,3735.1,4.888,0.0027,0.2748,0.1977,0.2334,0.0008,0,0.1841,0,0,0.0087,0,0,0.1104,3.8752
1789917229.606,2026-09-20T23:13:49,73.1,96.1,96.1,99.0,1.9,2400,2400,2400,2400,68.3,0x0,2167,5895,286,0.0,0.0,130895,291.5,3735.1,8.573,0.0025,0.3299,0.1954,0.2439,0.0004,0,0.172,0.007,0,0.119,0.0088,0,0.1127,7.3818
1789917230.631,2026-09-20T23:13:50,73.1,93.1,98.0,96.1,4.9,2400,2400,2400,2400,65.5,0x0,2169,5894,286,0.0,0.0,130895,288.9,3735.1,7.25,0.0027,0.3732,0.1957,0.2503,0.0008,0,0.1685,0.0105,0,0.3038,0.0476,0,0.112,5.7842
1789917231.665,2026-09-20T23:13:51,73.2,97.1,2.9,97.1,96.1,2400,2400,2400,2400,65.0,0x0,2171,5892,286,0.0,0.0,130895,298.6,3735.1,4.492,0.0028,0.2755,0.1945,0.2334,0.0008,0,0.1881,0,0,0.1744,0.0247,0,0.1149,3.2832
1789917232.725,2026-09-20T23:13:52,74.5,98.1,6.6,97.2,96.2,2400,2400,2400,2400,64.5,0x0,2170,5893,286,0.0,0.0,130895,290.8,3735.1,7.136,0.0025,0.3507,0.1988,0.2562,0.0008,0,0.182,0.0035,0,0.3342,0.0479,0,0.1145,5.6445
1789917233.784,2026-09-20T23:13:53,73.6,97.2,4.8,96.2,95.2,2400,2400,2400,2400,65.0,0x0,2167,5895,286,0.0,0.0,130895,285.2,3735.1,7.054,0.0027,0.3802,0.2175,0.251,0.0008,0,0.1842,0,0,0.2365,0.0489,0,0.113,5.6195
1789917234.834,2026-09-20T23:13:54,74.8,100.0,3.9,97.2,97.2,2400,2400,2400,2400,65.0,0x0,2168,5895,286,0.0,0.0,130895,298.8,3735.1,4.483,0.0031,0.2726,0.1945,0.2527,0.0008,0,0.188,0.0105,0,0.1815,0,0,0.1141,3.2651
1789917235.898,2026-09-20T23:13:55,75.1,100.0,6.5,96.2,97.2,2400,2400,2400,2400,65.0,0x0,2166,5897,286,0.0,0.0,130895,292.3,3735.1,6.851,0.0025,0.3685,0.1923,0.253,0.0004,0,0.1779,0.007,0,0.3336,0.0516,0,0.1133,5.3505
1789917236.959,2026-09-20T23:13:57,75.5,100.0,5.7,98.1,97.2,2400,2400,2400,2400,64.5,0x0,2165,5897,286,0.0,0.0,130895,293.1,3735.1,7.228,0.0027,0.3518,0.1948,0.2527,0.0008,0,0.2335,0.0105,0,0.3136,0.0423,0,0.1129,5.7127
1789917238.017,2026-09-20T23:13:58,75.2,99.1,5.7,97.2,98.1,2400,2400,2400,2400,63.9,0x0,2165,5897,286,0.0,0.0,130895,291.1,3735.1,7.165,0.0025,0.3847,0.1956,0.251,0.0006,0,0.1714,0.0035,0,0.2748,0.0402,0,0.1141,5.727
1789917239.061,2026-09-20T23:13:59,74.8,100.0,4.8,98.1,98.1,2400,2400,2400,2400,65.0,0x0,2162,5900,286,0.0,0.0,130895,298.1,3735.1,7.467,0.0027,0.3795,0.1978,0.2485,0.0008,0,0.2434,0.0489,0,0.3459,0.0526,0,0.1182,5.8284
1789917240.117,2026-09-20T23:14:00,75.1,100.0,4.8,97.1,97.2,2400,2400,2400,2400,64.5,0x0,2164,5898,286,0.0,0.0,130895,295.5,3735.1,7.271,0.0026,0.383,0.1966,0.2597,0.0008,0,0.1852,0.195,0,0.2402,0.0468,0,0.114,5.6469
1789917241.178,2026-09-20T23:14:01,75.4,100.0,6.6,97.2,97.2,2400,2400,2400,2400,63.9,0x0,2164,5898,286,0.0,0.0,130895,292.8,3735.1,7.39,0.0028,0.3677,0.1962,0.2504,0.0006,0,0.1906,0.2244,0,0.3364,0.045,0,0.112,5.664
1789917242.231,2026-09-20T23:14:02,75.1,99.1,4.8,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2163,5900,286,0.0,0.0,130895,298.2,3735.1,5.189,0.0027,0.3654,0.1945,0.2527,0.0008,0,0.1719,0.3404,0,0.2899,0.0461,0,0.1166,3.4073
1789917243.292,2026-09-20T23:14:03,75.6,100.0,6.7,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2168,5895,286,0.0,0.0,130895,285.7,3735.1,7.528,0.0029,0.3699,0.1956,0.3122,0.0006,0,0.3001,0.3782,0,0.305,0.0498,0,0.1134,5.5007
1789917244.331,2026-09-20T23:14:04,74.3,98.1,99.0,3.8,97.1,2400,2400,2400,2400,63.4,0x0,2168,5894,286,0.0,0.0,130895,297.4,3735.1,7.508,0.0025,0.3693,0.2085,0.251,0.0008,0,0.1886,0.3446,0,0.3239,0.0379,0,0.111,5.6704
1789917245.38,2026-09-20T23:14:05,75.0,97.1,99.0,5.7,98.1,2400,2400,2400,2400,63.4,0x0,2167,5895,286,0.0,0.0,130895,297.4,3735.1,7.186,0.0026,0.3726,0.1954,0.251,0.0008,0,0.2207,0.0035,0,0.3289,0.0441,0,0.1123,5.6539
1789917246.441,2026-09-20T23:14:06,75.0,98.1,100.0,5.7,97.1,2400,2400,2400,2400,63.9,0x0,2166,5897,286,0.0,0.0,130895,293.1,3735.1,7.259,0.0029,0.3612,0.1945,0.2553,0,0,0.194,0,0,0.3257,0.0408,0,0.1132,5.7714
1789917247.495,2026-09-20T23:14:07,75.1,97.2,99.0,3.8,98.1,2400,2400,2400,2400,63.9,0x0,2165,5898,286,0.0,0.0,130895,298.0,3735.1,4.788,0.0028,0.3804,0.1934,0.231,0.0008,0,0.4027,0,0,0.1004,0.005,0,0.1124,3.3592
1789917248.559,2026-09-20T23:14:08,73.5,96.2,98.1,5.7,95.3,2400,2400,2400,2400,63.4,0x0,2164,5898,286,0.0,0.0,130895,285.7,3735.1,7.248,0.0026,0.3676,0.1955,0.2376,0.0002,0,0.1913,0.0035,0,0.2996,0.0496,0,0.1125,5.788
1789917249.617,2026-09-20T23:14:09,75.2,98.1,99.1,5.7,98.1,2400,2400,2400,2400,65.0,0x0,2163,5900,286,0.0,0.0,130895,294.8,3735.1,7.23,0.0027,0.3662,0.2199,0.2506,0.0006,0,0.1809,0,0,0.3064,0.0471,0,0.1129,5.7427
1789917250.671,2026-09-20T23:14:10,74.7,97.2,98.1,4.8,97.1,2400,2400,2400,2400,63.9,0x0,2169,5893,286,0.0,0.0,130895,293.2,3735.1,6.911,0.0026,0.3691,0.2097,0.25,0.0002,0,0.2103,0.014,0,0.3337,0.047,0,0.1135,5.3609
1789917251.728,2026-09-20T23:14:11,74.9,98.1,99.0,5.7,97.2,2400,2400,2400,2400,62.8,0x0,2168,5895,286,0.0,0.0,130895,290.3,3735.1,6.383,0.0029,0.3646,0.1964,0.2511,0.0002,0,0.1846,0,0,0.0366,0.0309,0,0.1142,5.2013
1789917252.777,2026-09-20T23:14:12,74.7,98.1,99.0,4.8,97.1,2400,2400,2400,2400,62.8,0x0,2166,5896,286,0.0,0.0,130895,297.6,3735.1,7.097,0.0027,0.3718,0.1973,0.2512,0.0004,0,0.1714,0.0035,0,0.3092,0.0542,0,0.1163,5.6187
1789917253.836,2026-09-20T23:14:13,74.6,97.2,99.1,80.2,22.4,2400,2400,2400,2400,64.5,0x0,2168,5894,286,0.0,0.0,130895,290.7,3735.1,6.476,0.0027,0.3046,0.1951,0.2283,0.0002,0,0.1809,0,0,0.2705,0.0447,0,0.1134,5.135
1789917254.889,2026-09-20T23:14:14,74.5,96.2,98.1,98.1,4.8,2400,2400,2400,2400,63.9,0x0,2167,5895,286,0.0,0.0,130895,291.6,3735.1,7.158,0.0025,0.3685,0.1936,0.2476,0.0002,0,0.2142,0,0,0.3121,0.0497,0,0.1135,5.6563
1789917255.943,2026-09-20T23:14:16,75.5,97.1,99.0,97.1,8.6,2400,2400,2400,2400,63.9,0x0,2168,5894,286,0.0,0.0,130895,294.1,3735.1,7.019,0.0027,0.3657,0.1964,0.2559,0.0004,0,0.1883,0.0035,0,0.3243,0.0468,0,0.1187,5.516
1789917257.001,2026-09-20T23:14:17,74.8,96.2,98.1,98.1,6.6,2400,2400,2400,2400,63.9,0x0,2167,5896,286,0.0,0.0,130895,288.3,3735.1,6.979,0.0025,0.3773,0.1915,0.2492,0.0004,0,0.1684,0.028,0,0.2385,0.0302,0,0.1188,5.5742
1789917258.05,2026-09-20T23:14:18,74.2,96.2,99.0,97.1,3.8,2400,2400,2400,2400,64.5,0x0,2166,5897,286,0.0,0.0,130895,293.7,3735.1,6.844,0.0028,0.3724,0.1966,0.2371,0.0002,0,0.2074,0,0,0.3132,0.0453,0,0.1139,5.3546
1789917259.104,2026-09-20T23:14:19,74.4,4.8,96.2,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2168,5894,286,0.0,0.0,130895,294.0,3735.1,5.994,0.0028,0.2755,0.2092,0.2521,0.0008,0,0.1843,0,0,0.0119,0,0,0.1143,4.9433
1789917260.164,2026-09-20T23:14:20,74.5,6.6,96.2,98.1,99.0,2400,2400,2400,2400,63.9,0x0,2169,5893,286,0.0,0.0,130895,288.0,3735.1,7.294,0.0027,0.3769,0.1945,0.2358,0.0002,0,0.1878,0.3627,0,0.3105,0.0325,0,0.1141,5.476
1789917261.209,2026-09-20T23:14:21,74.3,5.8,94.3,97.1,98.1,2400,2400,2400,2400,64.5,0x0,2168,5895,286,0.0,0.0,130895,287.8,3735.1,6.879,0.0026,0.363,0.1921,0.2546,0.0006,0,0.2071,0.0035,0,0.3349,0.0356,0,0.1165,5.368
1789917262.247,2026-09-20T23:14:22,73.2,97.1,2.9,96.1,97.1,2400,2400,2400,2400,63.9,0x0,2167,5895,286,0.0,0.0,130895,289.2,3735.1,6.825,0.0024,0.3778,0.194,0.2495,0.0016,0,0.188,0,0,0.3199,0,0,0.1144,5.377
1789917263.28,2026-09-20T23:14:23,73.9,98.1,3.8,96.2,96.2,2400,2400,2400,2400,64.5,0x0,2166,5896,286,0.0,0.0,130895,298.0,3735.1,6.768,0.0026,0.3607,0.1955,0.26,0.0016,0,0.169,0,0,0.2605,0.0352,0,0.1165,5.3665
1789917264.34,2026-09-20T23:14:24,74.6,98.1,4.8,96.2,98.1,2400,2400,2400,2400,64.5,0x0,2165,5898,286,0.0,0.0,130895,292.5,3735.1,7.022,0.0028,0.3565,0.1962,0.2562,0.0008,0,0.1686,0,0,0.1688,0.042,0,0.114,5.7162
1789917265.396,2026-09-20T23:14:25,74.5,99.1,4.8,96.3,98.1,2400,2400,2400,2400,64.5,0x0,2166,5896,286,0.0,0.0,130895,292.7,3735.1,7.279,0.0025,0.3738,0.1967,0.3075,0.0008,0,0.2989,0.0035,0,0.2662,0.0362,0,0.1108,5.6822
1789917266.454,2026-09-20T23:14:26,74.5,98.1,4.8,96.2,98.1,2400,2400,2400,2400,63.9,0x0,2165,5897,286,0.0,0.0,130895,291.1,3735.1,6.861,0.0027,0.3683,0.1945,0.2536,0.0004,0,0.2176,0.0035,0,0.3066,0.0405,0,0.1135,5.3597
1789917267.612,2026-09-20T23:14:27,74.5,98.3,4.3,96.6,97.4,2400,2400,2400,2400,63.9,0x0,2163,5899,286,0.0,0.0,130895,287.6,3735.1,6.998,0.0029,0.3809,0.1945,0.2571,0.0004,0,0.1747,0.0035,0,0.3202,0.0518,0,0.1133,5.4982
1789917268.655,2026-09-20T23:14:28,73.7,98.1,3.9,96.0,97.1,2400,2400,2400,2400,63.9,0x0,2164,5899,286,0.0,0.0,130895,297.2,3735.1,6.876,0.0027,0.3716,0.1967,0.2559,0.0004,0,0.1916,0,0,0.3309,0.0502,0,0.1169,5.3591
1789917269.714,2026-09-20T23:14:29,75.0,99.0,5.7,97.2,98.1,2400,2400,2400,2400,64.5,0x0,2162,5900,286,0.0,0.0,130895,289.8,3735.1,6.048,0.0026,0.3413,0.1964,0.2492,0.0008,0,0.1688,0,0,0.304,0.0453,0,0.1126,4.627
1789917270.761,2026-09-20T23:14:30,74.8,100.0,4.8,97.2,97.1,2400,2400,2400,2400,63.9,0x0,2163,5899,286,0.0,0.0,130895,297.1,3735.1,6.899,0.0027,0.3165,0.1957,0.2495,0.0008,0,0.1715,0.007,0,0.2937,0.0328,0,0.1135,5.5156
1789917271.821,2026-09-20T23:14:31,75.1,99.1,6.5,98.1,97.1,2400,2400,2400,2400,64.5,0x0,2163,5900,286,0.0,0.0,130895,290.6,3735.1,7.235,0.0027,0.3728,0.1943,0.2495,0.0016,0,0.1721,0.0035,0,0.3144,0.0355,0,0.114,5.7746
1789917272.869,2026-09-20T23:14:32,74.7,99.0,4.8,97.1,98.1,2400,2400,2400,2400,65.0,0x0,2161,5901,286,0.0,0.0,130895,296.8,3735.1,7.07,0.0032,0.3729,0.1989,0.26,0.0002,0,0.1917,0,0,0.3055,0.05,0,0.1129,5.5748
1789917273.929,2026-09-20T23:14:33,75.0,99.1,5.7,98.1,97.2,2400,2400,2400,2400,63.4,0x0,2162,5901,286,0.0,0.0,130895,291.4,3735.1,7.025,0.0027,0.3742,0.1929,0.2476,0,0,0.1787,0,0,0.2381,0.0495,0,0.114,5.6273
1789917274.98,2026-09-20T23:14:35,74.2,98.1,4.8,97.1,97.1,2400,2400,2400,2400,65.0,0x0,2162,5900,286,0.0,0.0,130895,293.0,3735.1,7.081,0.0026,0.3275,0.1975,0.2572,0.0006,0,0.1714,0.0105,0,0.2975,0.0447,0,0.115,5.6563
1789917276.037,2026-09-20T23:14:36,74.9,99.1,5.7,97.2,97.1,2400,2400,2400,2400,63.9,0x0,2160,5902,286,0.0,0.0,130895,293.4,3735.1,6.892,0.0025,0.3696,0.1962,0.2548,0.0006,0,0.1787,0,0,0.3325,0.0486,0,0.1156,5.3927
1789917277.092,2026-09-20T23:14:37,74.4,98.1,6.5,96.2,97.2,2400,2400,2400,2400,65.0,0x0,2164,5898,286,0.0,0.0,130895,289.0,3735.1,7.088,0.0031,0.3537,0.1945,0.2501,0.0004,0,0.1881,0.0035,0,0.3071,0.0372,0,0.1145,5.6359
1789917278.141,2026-09-20T23:14:38,74.3,98.1,98.1,97.1,2.9,2400,2400,2400,2400,65.0,0x0,2165,5897,286,0.0,0.0,130895,295.5,3735.1,6.972,0.0027,0.3554,0.1967,0.2457,0,0,0.194,0.007,0,0.2623,0.0351,0,0.1132,5.56
1789917279.198,2026-09-20T23:14:39,74.6,99.1,98.1,96.2,5.7,2400,2400,2400,2400,65.0,0x0,2162,5900,286,0.0,0.0,130895,288.6,3735.1,6.872,0.0031,0.3794,0.1951,0.25,0,0,0.2013,0.007,0,0.0366,0.0497,0,0.1135,5.6367
1789917280.247,2026-09-20T23:14:40,72.1,95.2,93.3,92.5,6.7,2400,2400,2400,2400,67.2,0x0,2164,5898,286,0.0,0.0,130895,279.5,3735.6,6.069,0.0027,0.2846,0.2074,0.2319,0.0008,0,0.1719,0,0,0.0303,0,0,0.1118,5.0276
1789917281.273,2026-09-20T23:14:41,75.2,100.0,100.0,100.0,2.0,2400,2400,2400,2400,68.3,0x0,2166,5897,286,0.0,0.0,130895,299.2,3735.6,8.363,0.0027,0.3125,0.1972,0.2512,0.0008,0,0.1718,0,0,0.1253,0.0059,0,0.1131,7.1821
1789917282.302,2026-09-20T23:14:42,75.4,100.0,99.0,99.0,1.9,2400,2400,2400,2400,68.3,0x0,2163,5899,286,0.0,0.0,130895,297.3,3735.6,8.619,0.0026,0.2915,0.1953,0.2457,0.0008,0,0.1844,0.3485,0,0.2019,0.031,0,0.1132,7.0038
1789917283.325,2026-09-20T23:14:43,74.9,99.0,99.0,99.0,1.0,2400,2400,2400,2400,67.2,0x0,2163,5900,286,0.0,0.0,130895,303.0,3735.6,6.653,0.0025,0.3794,0.1956,0.26,0.0016,0,0.2428,0.0105,0,0.1671,0.0451,0,0.1111,5.2373
1789917284.37,2026-09-20T23:14:44,74.0,88.3,16.3,97.1,95.2,2400,2400,2400,2400,65.0,0x0,2169,5894,286,0.0,0.0,130895,295.7,3736.1,6.909,0.0028,0.3746,0.1967,0.2475,0.0008,0,0.168,0.0209,0,0.3088,0.0487,0,0.1135,5.4268
1789917285.43,2026-09-20T23:14:45,75.1,100.0,4.8,97.2,97.2,2400,2400,2400,2400,65.0,0x0,2169,5893,286,0.0,0.0,130895,292.5,3736.1,7.14,0.0028,0.3785,0.1975,0.2545,0.0008,0,0.1779,0.0105,0,0.3075,0.0487,0,0.1141,5.6469
1789917286.486,2026-09-20T23:14:46,75.1,98.1,5.7,98.1,98.1,2400,2400,2400,2400,65.0,0x0,2168,5895,286,0.0,0.0,130895,294.6,3736.1,7.652,0.0027,0.3787,0.1987,0.2524,0.0004,0,0.1918,0.3617,0,0.313,0.0392,0,0.1109,5.8026
1789917287.539,2026-09-20T23:14:47,74.9,99.0,5.7,97.1,97.2,2400,2400,2400,2400,64.5,0x0,2167,5895,286,0.0,0.0,130895,293.3,3736.1,7.933,0.0028,0.3746,0.1945,0.3156,0,0,0.3164,0.3369,0,0.3078,0.0503,0,0.1157,5.9178
1789917288.597,2026-09-20T23:14:48,74.9,99.1,4.8,97.2,98.1,2400,2400,2400,2400,63.9,0x0,2174,5888,286,0.0,0.0,130895,288.3,3736.1,7.41,0.0031,0.2796,0.1978,0.2477,0.0008,0,0.1842,0.3614,0,0.3243,0.0491,0,0.1136,5.6484
1789917289.638,2026-09-20T23:14:49,74.0,98.1,98.0,2.0,96.2,2400,2400,2400,2400,63.9,0x0,2174,5888,286,0.0,0.0,130895,297.8,3736.1,7.307,0.0025,0.3787,0.194,0.2495,0,0,0.1713,0.0069,0,0.3109,0.0569,0,0.1131,5.8236
1789917290.696,2026-09-20T23:14:50,74.8,99.1,97.2,6.6,97.2,2400,2400,2400,2400,65.0,0x0,2173,5889,286,0.0,0.0,130895,292.1,3736.1,7.092,0.0027,0.352,0.1957,0.2524,0.0004,0,0.2134,0,0,0.2935,0.0476,0,0.1098,5.6249
1789917291.752,2026-09-20T23:14:51,74.8,98.1,98.1,4.8,96.2,2400,2400,2400,2400,63.9,0x0,2171,5891,286,0.0,0.0,130895,291.8,3736.1,7.237,0.0025,0.2772,0.1978,0.2512,0.0002,0,0.2242,0.3469,0,0.3058,0.0518,0,0.1163,5.4628
1789917292.804,2026-09-20T23:14:52,74.3,99.0,97.2,4.8,96.2,2400,2400,2400,2400,63.9,0x0,2171,5892,286,0.0,0.0,130895,292.8,3736.1,7.316,0.0025,0.3785,0.1962,0.2559,0.0006,0,0.1913,0.3308,0,0.3134,0.0497,0,0.1126,5.4846
1789917293.863,2026-09-20T23:14:53,74.7,98.1,98.1,6.6,96.2,2400,2400,2400,2400,64.5,0x0,2169,5893,286,0.0,0.0,130895,288.1,3736.1,6.677,0.0027,0.2746,0.1973,0.2337,0.0016,0,0.1712,0.007,0,0.2989,0.0505,0,0.1109,5.3288
1789917294.909,2026-09-20T23:14:54,74.3,100.0,3.8,96.2,96.2,2400,2400,2400,2400,65.0,0x0,2169,5894,286,0.0,0.0,130895,299.2,3736.1,7.314,0.0026,0.3696,0.2064,0.2573,0.0008,0,0.1682,0.0035,0,0.3071,0.0426,0,0.1163,5.8398
1789917295.969,2026-09-20T23:14:56,75.2,100.0,5.7,98.1,98.1,2400,2400,2400,2400,64.5,0x0,2168,5894,286,0.0,0.0,130895,292.3,3736.1,6.888,0.0029,0.3658,0.2063,0.2557,0.0008,0,0.1716,0.0035,0,0.3308,0.0305,0,0.1144,5.4059
1789917297.03,2026-09-20T23:14:57,74.5,99.1,5.7,97.2,94.3,2400,2400,2400,2400,64.5,0x0,2168,5894,286,0.0,0.0,130895,292.3,3736.1,6.925,0.0027,0.3575,0.1956,0.2468,0.0008,0,0.2208,0,0,0.2726,0.0331,0,0.1135,5.481
1789917298.082,2026-09-20T23:14:58,75.2,100.0,98.1,98.1,3.8,2400,2400,2400,2400,65.0,0x0,2169,5893,286,0.0,0.0,130895,296.5,3736.1,7.111,0.0026,0.3779,0.194,0.2299,0.0008,0,0.23,0.007,0,0.3089,0.0491,0,0.1137,5.5974
1789917299.138,2026-09-20T23:14:59,75.0,100.0,98.1,92.5,9.5,2400,2400,2400,2400,63.9,0x0,2169,5893,286,0.0,0.0,130895,293.6,3736.1,6.27,0.0027,0.3468,0.1977,0.2589,0.0002,0,0.1947,0,0,0.3214,0.0305,0,0.115,4.802
1789917300.196,2026-09-20T23:15:00,75.2,99.0,97.2,5.7,98.1,2400,2400,2400,2400,63.9,0x0,2168,5895,286,0.0,0.0,130895,293.1,3736.1,6.901,0.0026,0.3777,0.1975,0.246,0.0002,0,0.1686,0.0035,0,0.3091,0.0526,0,0.1164,5.4268
1789917301.249,2026-09-20T23:15:01,75.1,100.0,98.1,3.9,98.1,2400,2400,2400,2400,63.9,0x0,2168,5894,286,0.0,0.0,130895,286.6,3736.1,4.194,0.0028,0.3721,0.1988,0.245,0.0008,0,0.2136,0.0105,0,0.304,0.0417,0,0.1187,2.6861
1789917302.278,2026-09-20T23:15:02,72.4,98.0,1.9,94.2,95.1,2400,2400,2400,2400,63.4,0x0,2170,5892,286,0.0,0.0,130895,297.6,3736.1,7.093,0.0029,0.3756,0.2076,0.2495,0,0,0.1878,0,0,0.2509,0.0398,0,0.1169,5.6618
1789917303.33,2026-09-20T23:15:03,74.5,99.0,3.9,98.1,97.1,2400,2400,2400,2400,64.5,0x0,2168,5894,286,0.0,0.0,130895,293.5,3736.1,6.791,0.0027,0.3821,0.1998,0.2475,0.0008,0,0.1843,0,0,0.3358,0.049,0,0.1155,5.2736
1789917304.389,2026-09-20T23:15:04,75.1,99.0,5.7,97.2,98.1,2400,2400,2400,2400,64.5,0x0,2166,5897,286,0.0,0.0,130895,294.8,3736.1,6.76,0.0027,0.3471,0.2217,0.2495,0.0002,0,0.211,0.0243,0,0.2371,0.0497,0,0.1118,5.3048
1789917305.445,2026-09-20T23:15:05,75.2,100.0,4.8,98.1,97.2,2400,2400,2400,2400,63.9,0x0,2165,5897,286,0.0,0.0,130895,289.6,3736.1,7.295,0.0027,0.3779,0.1967,0.2527,0.0008,0,0.2103,0.007,0,0.3218,0.0355,0,0.1114,5.7778
1789917306.487,2026-09-20T23:15:06,74.9,99.0,4.8,97.1,98.1,2400,2400,2400,2400,64.5,0x0,2164,5899,286,0.0,0.0,130895,298.5,3736.1,6.899,0.0027,0.3623,0.207,0.2538,0.0008,0,0.2208,0.0035,0,0.3445,0.0486,0,0.112,5.3433
1789917307.546,2026-09-20T23:15:07,74.9,99.1,4.8,98.1,97.2,2400,2400,2400,2400,65.0,0x0,2163,5899,286,0.0,0.0,130895,292.7,3736.1,7.044,0.0031,0.3645,0.1967,0.2548,0.0002,0,0.1948,0,0,0.237,0.0473,0,0.1124,5.6336
1789917308.599,2026-09-20T23:15:08,74.9,99.1,4.8,98.1,98.1,2400,2400,2400,2400,64.5,0x0,2162,5900,286,0.0,0.0,130895,297.2,3736.1,4.974,0.0027,0.3387,0.1946,0.2521,0.0008,0,0.2112,0,0,0.3202,0.0483,0,0.1147,3.4907
1789917309.662,2026-09-20T23:15:09,74.9,99.0,5.7,97.2,97.2,2400,2400,2400,2400,63.9,0x0,2162,5900,286,0.0,0.0,130895,291.8,3736.1,6.994,0.0027,0.3451,0.197,0.311,0.0016,0,0.3223,0,0,0.3072,0.0448,0,0.1109,5.3511
1789917310.72,2026-09-20T23:15:10,75.1,99.1,4.8,98.1,98.1,2400,2400,2400,2400,63.9,0x0,2160,5903,286,0.0,0.0,130895,291.0,3736.1,6.71,0.0027,0.3774,0.1941,0.25,0,0,0.1908,0.007,0,0.1691,0.0442,0,0.1138,5.3609
1789917311.766,2026-09-20T23:15:11,74.3,99.0,3.8,97.1,98.1,2400,2400,2400,2400,64.5,0x0,2161,5902,286,0.0,0.0,130895,295.5,3736.1,7.465,0.0026,0.3587,0.2053,0.25,0,0,0.1843,0.3491,0,0.2792,0.0324,0,0.1132,5.6901
1789917312.825,2026-09-20T23:15:12,74.7,99.0,4.8,97.2,97.2,2400,2400,2400,2400,63.4,0x0,2162,5900,286,0.0,0.0,130895,284.3,3736.1,7.181,0.0027,0.353,0.2226,0.2512,0.0004,0,0.3238,0.007,0,0.307,0,0,0.115,5.5983
1789917313.848,2026-09-20T23:15:13,73.7,98.1,3.9,95.1,97.1,2400,2400,2400,2400,63.4,0x0,2164,5899,286,0.0,0.0,130895,299.9,3736.1,7.028,0.0031,0.3786,0.1962,0.2518,0,0,0.1782,0,0,0.2849,0.0433,0,0.1119,5.5803
1789917314.904,2026-09-20T23:15:14,74.1,98.1,4.7,97.2,96.2,2400,2400,2400,2400,64.5,0x0,2165,5897,286,0.0,0.0,130895,289.8,3736.1,7.173,0.0028,0.3781,0.1945,0.2545,0.0008,0,0.1885,0,0,0.3232,0.0443,0,0.1137,5.6726
1789917315.954,2026-09-20T23:15:16,74.4,99.0,6.7,97.1,96.2,2400,2400,2400,2400,64.5,0x0,2169,5894,286,0.0,0.0,130895,293.3,3736.1,7.063,0.0031,0.3551,0.1946,0.2439,0.0008,0,0.1715,0,0,0.3093,0.0486,0,0.1135,5.6226
1789917317.013,2026-09-20T23:15:17,74.8,98.1,4.8,98.1,96.3,2400,2400,2400,2400,63.9,0x0,2168,5895,286,0.0,0.0,130895,288.1,3736.1,6.4,0.0028,0.3839,0.1954,0.2492,0.0008,0,0.2203,0.0035,0,0.2326,0.0379,0,0.1135,4.96
1789917318.059,2026-09-20T23:15:18,73.9,98.1,4.8,97.2,96.1,2400,2400,2400,2400,63.4,0x0,2166,5896,286,0.0,0.0,130895,295.4,3736.1,6.726,0.0024,0.3087,0.1956,0.2503,0.0008,0,0.1876,0,0,0.2865,0.0487,0,0.1191,5.3261
1789917319.117,2026-09-20T23:15:19,78.0,99.1,17.6,97.1,96.2,2400,2400,2400,2400,65.0,0x0,2171,5892,286,0.0,0.0,130895,289.2,3736.1,7.438,0.0027,0.378,0.1945,0.251,0.0008,0,0.1945,0.3268,0,0.2876,0.0422,0,0.1133,5.6469
